AdDomainDns,AdOu,AdSite,AppId,AppName,AppVersion,CPUCoresLogical,CPUCoresPhysical,CPUMaxMhz,CPUName,CPUSockets,CtxDeliveryGroupName,CtxFarmName,CtxMachineCatalogName,EventCount,EventType,EventTypeName,GenericProperty10Data,GenericProperty10Name,GenericProperty1Data,GenericProperty1Name,GenericProperty2Data,GenericProperty2Name,GenericProperty3Data,GenericProperty3Name,GenericProperty4Data,GenericProperty4Name,GenericProperty5Data,GenericProperty5Name,GenericProperty6Data,GenericProperty6Name,GenericProperty7Data,GenericProperty7Name,GenericProperty8Data,GenericProperty8Name,GenericProperty9Data,GenericProperty9Name,HashType,HashTypeDisplayName,HwHypervisorVendor,HwIsVirtualMachine,HwManufacturer,HwModel,ImageHash,ImageName,ImagePath,Ipv4Address,IsBatteryPresent,IsElevated,IsProtected,NetProtocol,NetTargetIp,NetTargetName,NetTargetPort,OsBuild,OsPlatform,OsType,OsUpdateBuildRevision,OsVersion,ProcCmdline,ProcGUID,ProcHash,ProcID,ProcLifetimeMs,ProcName,ProcParentGUID,ProcParentID,ProcParentName,ProcPath,ProcRiskScore1,ProcTag1,ProcUser,ProcUserExpanded,RAMSizeGB,RuleAnnotation,"RuleAnnotation.author","RuleAnnotation.mitre_attack.id",SessionGUID,SessionID,Timestamp,"_raw","_time",action,"change_type",command,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_ip","dest_port",direction,eventtype,"file_hash","file_name","file_path",host,index,linecount,"object_category","parent_process_id","parent_process_name",process,"process_guid","process_id","process_name","process_path",protocol,punct,"registry_key_name","registry_path","registry_value_data","registry_value_name",result,"severity_id",signature,source,sourcetype,"splunk_server","splunk_server_group",src,tag,"tag::eventtype",timeendpos,timestartpos,"vendor_product"
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe""","d2526a4e-7991-1918-00b7-9e66e295230a",,6424,17,"uuid_injection.exe","d251e121-7991-0844-0093-6efd20287da4",2116,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe",50,"proc-start-dir-user-writeable","Giowin\iacon",,,"{""mitre_attack"": [""T1548""]}",,T1548,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246983548,"1722246983548,1,uuid_injection.exe,powershell.exe,""Giowin\\iacon"",17,6424,2116,d2526a4e-7991-1918-00b7-9e66e295230a,d251e121-7991-0844-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\uuid_injection.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\uuid_injection.exe\"" "",proc-start-dir-user-writeable,50,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1548\""]}""","2024-07-29T11:56:23.548+02:00",started,,,1722246983548,9,29,56,july,23,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"uuid_injection.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe",GIOWIN,uberagent,1,,2116,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe""","d2526a4e-7991-1918-00b7-9e66e295230a",6424,"uuid_injection.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\uuid_injection.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,50,"proc-start-dir-user-writeable",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,MsWnOS,"Microsoft Windows OS",,,,,,,,,,1,4,"Net.Connect",,,"20.82.9.214","Net.Target.Ip","prod-agic-we-1.westeurope.cloudapp.azure.com","Net.Target.Name",443,"Net.Target.Port",TCP,"Net.Target.Protocol",,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,"C:\Windows\System32\smartscreen.exe -Embedding","d1e53722-7991-2f04-00f1-b54d33bf7162",,12036,770346,"smartscreen.exe","cf880642-798a-0398-0097-6025cdaaaa53",920,"svchost.exe","C:\Windows\System32\smartscreen.exe",25,"net-connect-80-443-non-browser","Giowin\iacon",,,"{""mitre_attack"": [""T1105""]}",,T1105,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246981682,"1722246981682,4,smartscreen.exe,svchost.exe,""Giowin\\iacon"",770346,12036,920,d1e53722-7991-2f04-00f1-b54d33bf7162,cf880642-798a-0398-0097-6025cdaaaa53,""C:\\Windows\\System32\\smartscreen.exe"",""C:\\Windows\\System32\\smartscreen.exe -Embedding"",net-connect-80-443-non-browser,25,,0,1,00000001-b934-a240-5799-2fab3ac6da01,MsWnOS,,,,,,,,,,0,1,Net.Target.Ip,20.82.9.214,Net.Target.Name,prod-agic-we-1.westeurope.cloudapp.azure.com,Net.Target.Port,443,Net.Target.Protocol,TCP,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1105\""]}""","2024-07-29T11:56:21.682+02:00",allowed,,,1722246981682,9,29,56,july,21,monday,2024,0,"prod-agic-we-1.westeurope.cloudapp.azure.com","20.82.9.214",443,outbound,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Network uberAgent_index_query",,"smartscreen.exe","C:\Windows\System32\smartscreen.exe",GIOWIN,uberagent,1,,920,"svchost.exe","C:\Windows\System32\smartscreen.exe -Embedding","d1e53722-7991-2f04-00f1-b54d33bf7162",12036,"smartscreen.exe","C:\Windows\System32\smartscreen.exe",TCP,",,.,.,""\\"",,,,----,----,"":\\\\\\."","":\\\\\\._-"",--",,,,,,25,"net-connect-80-443-non-browser",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
communicate
malware
network","attack
communicate
malware
network",13,0,uberAgent
,,,MsWnOS,"Microsoft Windows OS",,,,,,,,,,1,4,"Net.Connect",,,"4.209.164.61","Net.Target.Ip","prod-agic-ne-2.northeurope.cloudapp.azure.com","Net.Target.Name",443,"Net.Target.Port",TCP,"Net.Target.Protocol",,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,"C:\Windows\System32\smartscreen.exe -Embedding","d1e53722-7991-2f04-00f1-b54d33bf7162",,12036,769343,"smartscreen.exe","cf880642-798a-0398-0097-6025cdaaaa53",920,"svchost.exe","C:\Windows\System32\smartscreen.exe",25,"net-connect-80-443-non-browser","Giowin\iacon",,,"{""mitre_attack"": [""T1105""]}",,T1105,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246980831,"1722246980831,4,smartscreen.exe,svchost.exe,""Giowin\\iacon"",769343,12036,920,d1e53722-7991-2f04-00f1-b54d33bf7162,cf880642-798a-0398-0097-6025cdaaaa53,""C:\\Windows\\System32\\smartscreen.exe"",""C:\\Windows\\System32\\smartscreen.exe -Embedding"",net-connect-80-443-non-browser,25,,0,1,00000001-b934-a240-5799-2fab3ac6da01,MsWnOS,,,,,,,,,,0,1,Net.Target.Ip,4.209.164.61,Net.Target.Name,prod-agic-ne-2.northeurope.cloudapp.azure.com,Net.Target.Port,443,Net.Target.Protocol,TCP,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1105\""]}""","2024-07-29T11:56:20.831+02:00",allowed,,,1722246980831,9,29,56,july,20,monday,2024,0,"prod-agic-ne-2.northeurope.cloudapp.azure.com","4.209.164.61",443,outbound,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Network uberAgent_index_query",,"smartscreen.exe","C:\Windows\System32\smartscreen.exe",GIOWIN,uberagent,1,,920,"svchost.exe","C:\Windows\System32\smartscreen.exe -Embedding","d1e53722-7991-2f04-00f1-b54d33bf7162",12036,"smartscreen.exe","C:\Windows\System32\smartscreen.exe",TCP,",,.,.,""\\"",,,,----,----,"":\\\\\\."","":\\\\\\._-"",--",,,,,,25,"net-connect-80-443-non-browser",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
communicate
malware
network","attack
communicate
malware
network",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe"" -debug","d2517b0a-7991-200c-0091-082e9234f574",,8204,24,"CreateThreadNative.exe","d25170f0-7991-264c-0093-6efd20287da4",9804,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",75,"proc-start-potential-winapi-calls-via-commandline","Giowin\iacon",,,"{""mitre_attack"": [""T1106""]}",,T1106,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246977432,"1722246977432,1,CreateThreadNative.exe,powershell.exe,""Giowin\\iacon"",24,8204,9804,d2517b0a-7991-200c-0091-082e9234f574,d25170f0-7991-264c-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThreadNative.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThreadNative.exe\"" -debug"",proc-start-potential-winapi-calls-via-commandline,75,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1106\""]}""","2024-07-29T11:56:17.432+02:00",started,,,1722246977432,9,29,56,july,17,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",GIOWIN,uberagent,1,,9804,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe"" -debug","d2517b0a-7991-200c-0091-082e9234f574",8204,"CreateThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,75,"proc-start-potential-winapi-calls-via-commandline",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe"" -debug","d2517b0a-7991-200c-0091-082e9234f574",,8204,24,"CreateThreadNative.exe","d25170f0-7991-264c-0093-6efd20287da4",9804,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",50,"proc-start-dir-user-writeable","Giowin\iacon",,,"{""mitre_attack"": [""T1548""]}",,T1548,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246977431,"1722246977431,1,CreateThreadNative.exe,powershell.exe,""Giowin\\iacon"",24,8204,9804,d2517b0a-7991-200c-0091-082e9234f574,d25170f0-7991-264c-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThreadNative.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThreadNative.exe\"" -debug"",proc-start-dir-user-writeable,50,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1548\""]}""","2024-07-29T11:56:17.431+02:00",started,,,1722246977431,9,29,56,july,17,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",GIOWIN,uberagent,1,,9804,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe"" -debug","d2517b0a-7991-200c-0091-082e9234f574",8204,"CreateThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,50,"proc-start-dir-user-writeable",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,MsWnOS,"Microsoft Windows OS",,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe -debug}","d25170f0-7991-264c-0093-6efd20287da4",,9804,1,"powershell.exe","d24567bb-7991-217c-0093-6efd20287da4",8572,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",75,"proc-start-potential-winapi-calls-via-commandline","Giowin\iacon",,,"{""mitre_attack"": [""T1106""]}",,T1106,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246977143,"1722246977143,1,powershell.exe,powershell.exe,""Giowin\\iacon"",1,9804,8572,d25170f0-7991-264c-0093-6efd20287da4,d24567bb-7991-217c-0093-6efd20287da4,""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"",""\""powershell.exe\"" & {C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThreadNative.exe -debug}"",proc-start-potential-winapi-calls-via-commandline,75,,1,1,00000001-b934-a240-5799-2fab3ac6da01,MsWnOS,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1106\""]}""","2024-07-29T11:56:17.143+02:00",started,,,1722246977143,9,29,56,july,17,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",GIOWIN,uberagent,1,,8572,"powershell.exe","""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThreadNative.exe -debug}","d25170f0-7991-264c-0093-6efd20287da4",9804,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\.\\."",""\"".\""_&_{",,,,,,75,"proc-start-potential-winapi-calls-via-commandline",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe"" -debug","d2510c8d-7991-0ed8-0012-12cfccd012a4",,3800,23,"CreateThread.exe","d2510233-7991-12a0-0093-6efd20287da4",4768,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",75,"proc-start-potential-winapi-calls-via-commandline","Giowin\iacon",,,"{""mitre_attack"": [""T1106""]}",,T1106,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246974602,"1722246974602,1,CreateThread.exe,powershell.exe,""Giowin\\iacon"",23,3800,4768,d2510c8d-7991-0ed8-0012-12cfccd012a4,d2510233-7991-12a0-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThread.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThread.exe\"" -debug"",proc-start-potential-winapi-calls-via-commandline,75,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1106\""]}""","2024-07-29T11:56:14.602+02:00",started,,,1722246974602,9,29,56,july,14,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateThread.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",GIOWIN,uberagent,1,,4768,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe"" -debug","d2510c8d-7991-0ed8-0012-12cfccd012a4",3800,"CreateThread.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,75,"proc-start-potential-winapi-calls-via-commandline",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe"" -debug","d2510c8d-7991-0ed8-0012-12cfccd012a4",,3800,23,"CreateThread.exe","d2510233-7991-12a0-0093-6efd20287da4",4768,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",50,"proc-start-dir-user-writeable","Giowin\iacon",,,"{""mitre_attack"": [""T1548""]}",,T1548,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246974601,"1722246974601,1,CreateThread.exe,powershell.exe,""Giowin\\iacon"",23,3800,4768,d2510c8d-7991-0ed8-0012-12cfccd012a4,d2510233-7991-12a0-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThread.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThread.exe\"" -debug"",proc-start-dir-user-writeable,50,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1548\""]}""","2024-07-29T11:56:14.601+02:00",started,,,1722246974601,9,29,56,july,14,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateThread.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",GIOWIN,uberagent,1,,4768,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe"" -debug","d2510c8d-7991-0ed8-0012-12cfccd012a4",3800,"CreateThread.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,50,"proc-start-dir-user-writeable",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,MsWnOS,"Microsoft Windows OS",,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe -debug}","d2510233-7991-12a0-0093-6efd20287da4",,4768,1,"powershell.exe","d24567bb-7991-217c-0093-6efd20287da4",8572,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",75,"proc-start-potential-winapi-calls-via-commandline","Giowin\iacon",,,"{""mitre_attack"": [""T1106""]}",,T1106,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246974314,"1722246974314,1,powershell.exe,powershell.exe,""Giowin\\iacon"",1,4768,8572,d2510233-7991-12a0-0093-6efd20287da4,d24567bb-7991-217c-0093-6efd20287da4,""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"",""\""powershell.exe\"" & {C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateThread.exe -debug}"",proc-start-potential-winapi-calls-via-commandline,75,,1,1,00000001-b934-a240-5799-2fab3ac6da01,MsWnOS,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1106\""]}""","2024-07-29T11:56:14.314+02:00",started,,,1722246974314,9,29,56,july,14,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",GIOWIN,uberagent,1,,8572,"powershell.exe","""powershell.exe"" & {C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateThread.exe -debug}","d2510233-7991-12a0-0093-6efd20287da4",4768,"powershell.exe","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\.\\."",""\"".\""_&_{",,,,,,75,"proc-start-potential-winapi-calls-via-commandline",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe"" -pid 5248 -debug","d2509db4-7991-124c-0001-efd289ec08cd",,4684,35,"CreateRemoteThreadNative.exe","d2508baf-7991-2d00-0093-6efd20287da4",11520,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",75,"proc-start-potential-winapi-calls-via-commandline","Giowin\iacon",,,"{""mitre_attack"": [""T1106""]}",,T1106,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246971776,"1722246971776,1,CreateRemoteThreadNative.exe,powershell.exe,""Giowin\\iacon"",35,4684,11520,d2509db4-7991-124c-0001-efd289ec08cd,d2508baf-7991-2d00-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateRemoteThreadNative.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateRemoteThreadNative.exe\"" -pid 5248 -debug"",proc-start-potential-winapi-calls-via-commandline,75,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1106\""]}""","2024-07-29T11:56:11.776+02:00",started,,,1722246971776,9,29,56,july,11,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateRemoteThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",GIOWIN,uberagent,1,,11520,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe"" -pid 5248 -debug","d2509db4-7991-124c-0001-efd289ec08cd",4684,"CreateRemoteThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,75,"proc-start-potential-winapi-calls-via-commandline",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
,,,Unknwn,Unknown,,,,,,,,,,1,1,"Process.Start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,"""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe"" -pid 5248 -debug","d2509db4-7991-124c-0001-efd289ec08cd",,4684,34,"CreateRemoteThreadNative.exe","d2508baf-7991-2d00-0093-6efd20287da4",11520,"powershell.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",50,"proc-start-dir-user-writeable","Giowin\iacon",,,"{""mitre_attack"": [""T1548""]}",,T1548,"00000001-b934-a240-5799-2fab3ac6da01",1,1722246971775,"1722246971775,1,CreateRemoteThreadNative.exe,powershell.exe,""Giowin\\iacon"",34,4684,11520,d2509db4-7991-124c-0001-efd289ec08cd,d2508baf-7991-2d00-0093-6efd20287da4,""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateRemoteThreadNative.exe"",""\""C:\\AtomicRedTeam\\atomics\\T1055\\bin\\x64\\CreateRemoteThreadNative.exe\"" -pid 5248 -debug"",proc-start-dir-user-writeable,50,,1,1,00000001-b934-a240-5799-2fab3ac6da01,Unknwn,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,""{\""mitre_attack\"": [\""T1548\""]}""","2024-07-29T11:56:11.775+02:00",started,,,1722246971775,9,29,56,july,11,monday,2024,0,GIOWIN,,,,"uberAgentESA:ActivityMonitoring:ProcessTagging uberAgentESA_ActivityMonitoring_Process uberAgent_index_query",,"CreateRemoteThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",GIOWIN,uberagent,1,,11520,"powershell.exe","""C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe"" -pid 5248 -debug","d2509db4-7991-124c-0001-efd289ec08cd",4684,"CreateRemoteThreadNative.exe","C:\AtomicRedTeam\atomics\T1055\bin\x64\CreateRemoteThreadNative.exe",,",,.,.,""\\"",,,,----,----,"":\\\\\\\\\\\\."",""\"":\\\\\",,,,,,50,"proc-start-dir-user-writeable",uberAgent,"uberAgentESA:ActivityMonitoring:ProcessTagging","gio-Precision-5530",,GIOWIN,"attack
malware
process
report","attack
malware
process
report",13,0,uberAgent
